                27ceni.out                                          2012/04/28

 EXTRA OUTPUT FILE.  REQUIRED AS INPUT FILE FOR CASC




  Saga (N) 6407/2-3                       

 WELL #  1 WITH  60 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
 50  49.00000  56.50850  28.70996
 51  50.00000  58.84126  30.14265
 52  51.00000  61.22292  31.60993
 53  52.00000  63.65347  33.11180
 54  53.00000  66.13292  34.64826
 55  54.00000  68.66126  36.21931
 56  55.00000  71.23850  37.82495
 57  56.00000  73.86464  39.46518
 58  57.00000  76.53967  41.14000
 59  58.00000  79.26360  42.84941
 60  59.00000  82.03642  44.59341
 61  60.00000  84.85815  46.37199
 62  61.00000  87.72876  48.18517
 63  62.00000  90.64827  50.03293
 64  63.00000  93.61668  51.91528
 65  64.00000  96.63398  53.83223
 66  65.00000  99.70018  55.78376
 67  66.00000 102.81528  57.76987
 68  67.00000 105.97926  59.79058
 69  68.00000 109.19215  61.84588
 70  69.00000 112.45393  63.93576
 71  70.00000 115.76461  66.06023
 72  71.00000 119.12419  68.21930
 73  72.00000 122.53266  70.41295
 74  73.00000 125.99002  72.64118
 75  74.00000 129.49629  74.90401
 76  75.00000 133.05144  77.20142
 77  76.00000 136.65550  79.53342
 78  77.00000 140.30844  81.90002
 79  78.00000 144.01028  84.30120
 80  79.00000 147.76103  86.73697
 81  80.00000 151.56067  89.20732
 82  81.00000 155.40921  91.71227
 83  82.00000 159.30663  94.25180
 84  83.00000 163.25296  96.82592
 85  84.00000 167.24818  99.43463
 86  85.00000 171.29230 102.07793
 87  86.00000 175.38530 104.75581
 88  87.00000 179.52721 107.46828
 89  88.00000 183.71802 110.21535
 90  89.00000 187.95772 112.99699
 91  90.00000 192.24631 115.81323
 92  91.00000 196.58380 118.66406
 93  92.00000 200.97020 121.54948
 94  93.00000 205.40547 124.46947
 95  94.00000 209.88965 127.42406
 96  95.00000 214.42273 130.41324
 97  96.00000 219.00470 133.43701
 98  97.00000 223.63557 136.49536



  Shell (UK) 9/23-1                       

 WELL #  9 WITH  46 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   1.08472   0.49881
  2   1.00000   1.21522   0.47894
  3   2.00000   1.35054   0.45958
  4   3.00000   1.49065   0.44074
  5   4.00000   1.63556   0.42242
  6   5.00000   1.78528   0.40465
  7   6.00000   1.93980   0.38742
  8   7.00000   2.09912   0.37075
  9   8.00000   2.26324   0.35465
 10   9.00000   2.43216   0.33913
 11  10.00000   2.60589   0.32422
 12  11.00000   2.78441   0.30992
 13  12.00000   2.96774   0.29625
 14  13.00000   3.15587   0.28323
 15  14.00000   3.34880   0.27087
 16  15.00000   3.54654   0.25920
 17  16.00000   3.74907   0.24823
 18  17.00000   3.95641   0.23798
 19  18.00000   4.16855   0.22847
 20  19.00000   4.38549   0.21971
 21  20.00000   4.60723   0.21172
 22  21.00000   4.83377   0.20449
 23  22.00000   5.06512   0.19804
 24  23.00000   5.30126   0.19235
 25  24.00000   5.54221   0.18741
 26  25.00000   5.78796   0.18322
 27  26.00000   6.03851   0.17973
 28  27.00000   6.29387   0.17691
 29  28.00000   6.55402   0.17472
 30  29.00000   6.81898   0.17311
 31  30.00000   7.08874   0.17203
 32  31.00000   7.36330   0.17141
 33  32.00000   7.64266   0.17120
 34  33.00000   7.92683   0.17133
 35  34.00000   8.21579   0.17176
 36  35.00000   8.50956   0.17241
 37  36.00000   8.80813   0.17323
 38  37.00000   9.11150   0.17418
 39  38.00000   9.41967   0.17520
 40  39.00000   9.73265   0.17625
 41  40.00000  10.05042   0.17729
 42  41.00000  10.37300   0.17828
 43  42.00000  10.70038   0.17920
 44  43.00000  11.03256   0.18001
 45  44.00000  11.36954   0.18068
 46  45.00000  11.71133   0.18120
 47  46.00000  12.05791   0.18154
 48  47.00000  12.40930   0.18168
 49  48.00000  12.76549   0.18162
 50  49.00000  13.12648   0.18133
 51  50.00000  13.49227   0.18081
 52  51.00000  13.86287   0.18004
 53  52.00000  14.23827   0.17903
 54  53.00000  14.61846   0.17775
 55  54.00000  15.00346   0.17622
 56  55.00000  15.39326   0.17441
 57  56.00000  15.78787   0.17235
 58  57.00000  16.18727   0.17002
 59  58.00000  16.59148   0.16743
 60  59.00000  17.00049   0.16458
 61  60.00000  17.41430   0.16148
 62  61.00000  17.83291   0.15814
 63  62.00000  18.25632   0.15457
 64  63.00000  18.68454   0.15080
 65  64.00000  19.11755   0.14683
 66  65.00000  19.55537   0.14270
 67  66.00000  19.99799   0.13843
 68  67.00000  20.44541   0.13407
 69  68.00000  20.89764   0.12966
 70  69.00000  21.35466   0.12526
 71  70.00000  21.81649   0.12095
 72  71.00000  22.28312   0.11681
 73  72.00000  22.75455   0.11295
 74  73.00000  23.23078   0.10948
 75  74.00000  23.71181   0.10654
 76  75.00000  24.19765   0.10429
 77  76.00000  24.68829   0.10288
 78  77.00000  25.18373   0.10247
 79  78.00000  25.68397   0.10319
 80  79.00000  26.18901   0.10514
 81  80.00000  26.69885   0.10839
 82  81.00000  27.21350   0.11294
 83  82.00000  27.73295   0.11877
 84  83.00000  28.25720   0.12582
 85  84.00000  28.78625   0.13403
 86  85.00000  29.32010   0.14329
 87  86.00000  29.85876   0.15354
 88  87.00000  30.40221   0.16469
 89  88.00000  30.95047   0.17667
 90  89.00000  31.50353   0.18943
 91  90.00000  32.06139   0.20290
 92  91.00000  32.62405   0.21705
 93  92.00000  33.19152   0.23184
 94  93.00000  33.76378   0.24723
 95  94.00000  34.34085   0.26320
 96  95.00000  34.92272   0.27972
 97  96.00000  35.50939   0.29678
 98  97.00000  36.10086   0.31436



  Mobil (UK) 9/13-1                       

 WELL # 10 WITH  22 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   4.53483   1.76301
  2   1.00000   4.36312   1.70375
  3   2.00000   4.19706   1.64551
  4   3.00000   4.03665   1.58829
  5   4.00000   3.88189   1.53208
  6   5.00000   3.73278   1.47689
  7   6.00000   3.58931   1.42272
  8   7.00000   3.45150   1.36958
  9   8.00000   3.31933   1.31748
 10   9.00000   3.19282   1.26642
 11  10.00000   3.07195   1.21640
 12  11.00000   2.95673   1.16743
 13  12.00000   2.84716   1.11952
 14  13.00000   2.74323   1.07267
 15  14.00000   2.64496   1.02690
 16  15.00000   2.55234   0.98221
 17  16.00000   2.46536   0.93861
 18  17.00000   2.38403   0.89612
 19  18.00000   2.30836   0.85476
 20  19.00000   2.23833   0.81452
 21  20.00000   2.17395   0.77543
 22  21.00000   2.11521   0.73752
 23  22.00000   2.06213   0.70079
 24  23.00000   2.01470   0.66527
 25  24.00000   1.97291   0.63100
 26  25.00000   1.93678   0.59799
 27  26.00000   1.90629   0.56628
 28  27.00000   1.88145   0.53591
 29  28.00000   1.86226   0.50691
 30  29.00000   1.84872   0.47934
 31  30.00000   1.84083   0.45323
 32  31.00000   1.83858   0.42863
 33  32.00000   1.84199   0.40561
 34  33.00000   1.85104   0.38422
 35  34.00000   1.86575   0.36450
 36  35.00000   1.88610   0.34651
 37  36.00000   1.91210   0.33029
 38  37.00000   1.94375   0.31588
 39  38.00000   1.98105   0.30329
 40  39.00000   2.02400   0.29251
 41  40.00000   2.07259   0.28351
 42  41.00000   2.12684   0.27623
 43  42.00000   2.18673   0.27057
 44  43.00000   2.25227   0.26642
 45  44.00000   2.32346   0.26364
 46  45.00000   2.40030   0.26206
 47  46.00000   2.48279   0.26150
 48  47.00000   2.57093   0.26180
 49  48.00000   2.66472   0.26277
 50  49.00000   2.76415   0.26426
 51  50.00000   2.86924   0.26609
 52  51.00000   2.97997   0.26812
 53  52.00000   3.09635   0.27023
 54  53.00000   3.21838   0.27230
 55  54.00000   3.34606   0.27422
 56  55.00000   3.47939   0.27591
 57  56.00000   3.61837   0.27728
 58  57.00000   3.76300   0.27827
 59  58.00000   3.91327   0.27882
 60  59.00000   4.06919   0.27888
 61  60.00000   4.23077   0.27841
 62  61.00000   4.39799   0.27738
 63  62.00000   4.57086   0.27575
 64  63.00000   4.74938   0.27351
 65  64.00000   4.93355   0.27064
 66  65.00000   5.12336   0.26712
 67  66.00000   5.31883   0.26295
 68  67.00000   5.51994   0.25814
 69  68.00000   5.72670   0.25268
 70  69.00000   5.93912   0.24659
 71  70.00000   6.15718   0.23988
 72  71.00000   6.38089   0.23260
 73  72.00000   6.61025   0.22478
 74  73.00000   6.84525   0.21647
 75  74.00000   7.08591   0.20776
 76  75.00000   7.33221   0.19874
 77  76.00000   7.58417   0.18954
 78  77.00000   7.84177   0.18035
 79  78.00000   8.10502   0.17138
 80  79.00000   8.37392   0.16293
 81  80.00000   8.64847   0.15537
 82  81.00000   8.92867   0.14915
 83  82.00000   9.21451   0.14480
 84  83.00000   9.50601   0.14286
 85  84.00000   9.80315   0.14382
 86  85.00000  10.10595   0.14801
 87  86.00000  10.41439   0.15557
 88  87.00000  10.72848   0.16642
 89  88.00000  11.04822   0.18035
 90  89.00000  11.37361   0.19705
 91  90.00000  11.70465   0.21622
 92  91.00000  12.04133   0.23758
 93  92.00000  12.38367   0.26090
 94  93.00000  12.73165   0.28597
 95  94.00000  13.08528   0.31264
 96  95.00000  13.44456   0.34079
 97  96.00000  13.80949   0.37033
 98  97.00000  14.18007   0.40118



  Mobil (UK) 9/13-3A                      

 WELL # 11 WITH  31 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   3.06560   0.76950
  2   1.00000   2.99581   0.73985
  3   2.00000   2.93169   0.71086
  4   3.00000   2.87323   0.68254
  5   4.00000   2.82044   0.65489
  6   5.00000   2.77331   0.62793
  7   6.00000   2.73185   0.60166
  8   7.00000   2.69606   0.57609
  9   8.00000   2.66593   0.55124
 10   9.00000   2.64147   0.52711
 11  10.00000   2.62267   0.50373
 12  11.00000   2.60955   0.48110
 13  12.00000   2.60208   0.45924
 14  13.00000   2.60028   0.43817
 15  14.00000   2.60415   0.41791
 16  15.00000   2.61369   0.39848
 17  16.00000   2.62889   0.37991
 18  17.00000   2.64976   0.36221
 19  18.00000   2.67629   0.34541
 20  19.00000   2.70849   0.32953
 21  20.00000   2.74635   0.31462
 22  21.00000   2.78988   0.30068
 23  22.00000   2.83908   0.28774
 24  23.00000   2.89394   0.27584
 25  24.00000   2.95447   0.26498
 26  25.00000   3.02067   0.25517
 27  26.00000   3.09253   0.24644
 28  27.00000   3.17006   0.23875
 29  28.00000   3.25325   0.23212
 30  29.00000   3.34211   0.22650
 31  30.00000   3.43664   0.22185
 32  31.00000   3.53683   0.21814
 33  32.00000   3.64269   0.21528
 34  33.00000   3.75421   0.21322
 35  34.00000   3.87140   0.21186
 36  35.00000   3.99426   0.21113
 37  36.00000   4.12278   0.21094
 38  37.00000   4.25696   0.21119
 39  38.00000   4.39682   0.21181
 40  39.00000   4.54234   0.21271
 41  40.00000   4.69353   0.21381
 42  41.00000   4.85038   0.21503
 43  42.00000   5.01290   0.21632
 44  43.00000   5.18108   0.21761
 45  44.00000   5.35493   0.21885
 46  45.00000   5.53445   0.21999
 47  46.00000   5.71963   0.22098
 48  47.00000   5.91048   0.22178
 49  48.00000   6.10699   0.22237
 50  49.00000   6.30917   0.22271
 51  50.00000   6.51702   0.22278
 52  51.00000   6.73053   0.22255
 53  52.00000   6.94971   0.22201
 54  53.00000   7.17456   0.22114
 55  54.00000   7.40507   0.21993
 56  55.00000   7.64124   0.21836
 57  56.00000   7.88309   0.21643
 58  57.00000   8.13060   0.21414
 59  58.00000   8.38377   0.21148
 60  59.00000   8.64261   0.20845
 61  60.00000   8.90712   0.20505
 62  61.00000   9.17729   0.20130
 63  62.00000   9.45313   0.19719
 64  63.00000   9.73464   0.19275
 65  64.00000  10.02181   0.18799
 66  65.00000  10.31464   0.18294
 67  66.00000  10.61315   0.17763
 68  67.00000  10.91732   0.17209
 69  68.00000  11.22715   0.16638
 70  69.00000  11.54266   0.16056
 71  70.00000  11.86382   0.15470
 72  71.00000  12.19066   0.14891
 73  72.00000  12.52316   0.14330
 74  73.00000  12.86132   0.13801
 75  74.00000  13.20515   0.13322
 76  75.00000  13.55465   0.12914
 77  76.00000  13.90982   0.12598
 78  77.00000  14.27065   0.12398
 79  78.00000  14.63714   0.12339
 80  79.00000  15.00931   0.12440
 81  80.00000  15.38713   0.12717
 82  81.00000  15.77063   0.13177
 83  82.00000  16.15979   0.13821
 84  83.00000  16.55462   0.14642
 85  84.00000  16.95511   0.15632
 86  85.00000  17.36127   0.16776
 87  86.00000  17.77309   0.18062
 88  87.00000  18.19058   0.19479
 89  88.00000  18.61374   0.21014
 90  89.00000  19.04256   0.22658
 91  90.00000  19.47705   0.24403
 92  91.00000  19.91720   0.26242
 93  92.00000  20.36302   0.28170
 94  93.00000  20.81451   0.30181
 95  94.00000  21.27166   0.32272
 96  95.00000  21.73448   0.34439
 97  96.00000  22.20297   0.36680
 98  97.00000  22.67712   0.38993



  BP (UK) 15/20-2                         

 WELL # 12 WITH  39 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   2.09126   0.54854
  2   1.00000   2.14803   0.52434
  3   2.00000   2.20978   0.50078
  4   3.00000   2.27654   0.47786
  5   4.00000   2.34829   0.45561
  6   5.00000   2.42504   0.43403
  7   6.00000   2.50678   0.41314
  8   7.00000   2.59352   0.39295
  9   8.00000   2.68525   0.37349
 10   9.00000   2.78198   0.35476
 11  10.00000   2.88370   0.33679
 12  11.00000   2.99042   0.31961
 13  12.00000   3.10214   0.30324
 14  13.00000   3.21885   0.28771
 15  14.00000   3.34056   0.27305
 16  15.00000   3.46726   0.25929
 17  16.00000   3.59896   0.24646
 18  17.00000   3.73566   0.23459
 19  18.00000   3.87735   0.22372
 20  19.00000   4.02403   0.21387
 21  20.00000   4.17571   0.20506
 22  21.00000   4.33239   0.19731
 23  22.00000   4.49406   0.19062
 24  23.00000   4.66073   0.18498
 25  24.00000   4.83240   0.18037
 26  25.00000   5.00906   0.17674
 27  26.00000   5.19071   0.17403
 28  27.00000   5.37737   0.17218
 29  28.00000   5.56901   0.17110
 30  29.00000   5.76566   0.17070
 31  30.00000   5.96730   0.17090
 32  31.00000   6.17393   0.17158
 33  32.00000   6.38556   0.17265
 34  33.00000   6.60219   0.17403
 35  34.00000   6.82381   0.17563
 36  35.00000   7.05043   0.17736
 37  36.00000   7.28204   0.17917
 38  37.00000   7.51865   0.18098
 39  38.00000   7.76025   0.18274
 40  39.00000   8.00685   0.18440
 41  40.00000   8.25845   0.18591
 42  41.00000   8.51504   0.18725
 43  42.00000   8.77663   0.18837
 44  43.00000   9.04321   0.18925
 45  44.00000   9.31479   0.18987
 46  45.00000   9.59136   0.19020
 47  46.00000   9.87293   0.19023
 48  47.00000  10.15950   0.18994
 49  48.00000  10.45106   0.18934
 50  49.00000  10.74762   0.18840
 51  50.00000  11.04917   0.18712
 52  51.00000  11.35572   0.18551
 53  52.00000  11.66726   0.18356
 54  53.00000  11.98380   0.18128
 55  54.00000  12.30534   0.17867
 56  55.00000  12.63187   0.17574
 57  56.00000  12.96340   0.17252
 58  57.00000  13.29992   0.16901
 59  58.00000  13.64144   0.16524
 60  59.00000  13.98795   0.16124
 61  60.00000  14.33946   0.15705
 62  61.00000  14.69597   0.15272
 63  62.00000  15.05747   0.14830
 64  63.00000  15.42397   0.14387
 65  64.00000  15.79546   0.13950
 66  65.00000  16.17195   0.13531
 67  66.00000  16.55343   0.13141
 68  67.00000  16.93991   0.12794
 69  68.00000  17.33139   0.12508
 70  69.00000  17.72786   0.12298
 71  70.00000  18.12932   0.12184
 72  71.00000  18.53579   0.12182
 73  72.00000  18.94724   0.12309
 74  73.00000  19.36370   0.12577
 75  74.00000  19.78515   0.12992
 76  75.00000  20.21159   0.13557
 77  76.00000  20.64303   0.14270
 78  77.00000  21.07947   0.15126
 79  78.00000  21.52090   0.16116
 80  79.00000  21.96733   0.17232
 81  80.00000  22.41876   0.18465
 82  81.00000  22.87518   0.19808
 83  82.00000  23.33659   0.21251
 84  83.00000  23.80300   0.22789
 85  84.00000  24.27441   0.24416
 86  85.00000  24.75081   0.26126
 87  86.00000  25.23221   0.27915
 88  87.00000  25.71860   0.29781
 89  88.00000  26.20999   0.31719
 90  89.00000  26.70638   0.33727
 91  90.00000  27.20776   0.35804
 92  91.00000  27.71414   0.37946
 93  92.00000  28.22551   0.40154
 94  93.00000  28.74188   0.42424
 95  94.00000  29.26324   0.44757
 96  95.00000  29.78960   0.47150
 97  96.00000  30.32096   0.49604
 98  97.00000  30.85731   0.52118



  BP (UK) 21/10-1                         

 WELL # 13 WITH  28 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000  -1.54213   1.29995
  2   1.00000  -1.44921   1.25050
  3   2.00000  -1.35411   1.20198
  4   3.00000  -1.25684   1.15437
  5   4.00000  -1.15740   1.10768
  6   5.00000  -1.05578   1.06192
  7   6.00000  -0.95198   1.01708
  8   7.00000  -0.84601   0.97316
  9   8.00000  -0.73786   0.93018
 10   9.00000  -0.62754   0.88813
 11  10.00000  -0.51504   0.84702
 12  11.00000  -0.40037   0.80686
 13  12.00000  -0.28352   0.76764
 14  13.00000  -0.16450   0.72938
 15  14.00000  -0.04331   0.69208
 16  15.00000   0.08007   0.65576
 17  16.00000   0.20562   0.62041
 18  17.00000   0.33334   0.58606
 19  18.00000   0.46324   0.55271
 20  19.00000   0.59531   0.52038
 21  20.00000   0.72956   0.48909
 22  21.00000   0.86598   0.45885
 23  22.00000   1.00458   0.42970
 24  23.00000   1.14535   0.40166
 25  24.00000   1.28830   0.37477
 26  25.00000   1.43343   0.34906
 27  26.00000   1.58073   0.32458
 28  27.00000   1.73020   0.30140
 29  28.00000   1.88185   0.27957
 30  29.00000   2.03568   0.25918
 31  30.00000   2.19168   0.24032
 32  31.00000   2.34985   0.22308
 33  32.00000   2.51020   0.20757
 34  33.00000   2.67273   0.19391
 35  34.00000   2.83743   0.18221
 36  35.00000   3.00430   0.17253
 37  36.00000   3.17336   0.16494
 38  37.00000   3.34458   0.15940
 39  38.00000   3.51798   0.15585
 40  39.00000   3.69356   0.15412
 41  40.00000   3.87131   0.15402
 42  41.00000   4.05124   0.15527
 43  42.00000   4.23334   0.15762
 44  43.00000   4.41762   0.16079
 45  44.00000   4.60407   0.16454
 46  45.00000   4.79270   0.16866
 47  46.00000   4.98350   0.17295
 48  47.00000   5.17648   0.17726
 49  48.00000   5.37163   0.18146
 50  49.00000   5.56896   0.18545
 51  50.00000   5.76846   0.18915
 52  51.00000   5.97014   0.19248
 53  52.00000   6.17400   0.19540
 54  53.00000   6.38003   0.19787
 55  54.00000   6.58823   0.19987
 56  55.00000   6.79861   0.20137
 57  56.00000   7.01116   0.20237
 58  57.00000   7.22589   0.20287
 59  58.00000   7.44280   0.20289
 60  59.00000   7.66188   0.20242
 61  60.00000   7.88313   0.20151
 62  61.00000   8.10656   0.20017
 63  62.00000   8.33217   0.19847
 64  63.00000   8.55995   0.19646
 65  64.00000   8.78991   0.19420
 66  65.00000   9.02204   0.19178
 67  66.00000   9.25634   0.18930
 68  67.00000   9.49283   0.18688
 69  68.00000   9.73148   0.18465
 70  69.00000   9.97231   0.18277
 71  70.00000  10.21532   0.18143
 72  71.00000  10.46050   0.18080
 73  72.00000  10.70786   0.18108
 74  73.00000  10.95739   0.18249
 75  74.00000  11.20910   0.18519
 76  75.00000  11.46298   0.18936
 77  76.00000  11.71904   0.19513
 78  77.00000  11.97727   0.20259
 79  78.00000  12.23768   0.21180
 80  79.00000  12.50027   0.22276
 81  80.00000  12.76503   0.23547
 82  81.00000  13.03196   0.24988
 83  82.00000  13.30107   0.26593
 84  83.00000  13.57235   0.28357
 85  84.00000  13.84581   0.30271
 86  85.00000  14.12145   0.32331
 87  86.00000  14.39926   0.34529
 88  87.00000  14.67924   0.36861
 89  88.00000  14.96140   0.39320
 90  89.00000  15.24574   0.41902
 91  90.00000  15.53225   0.44604
 92  91.00000  15.82093   0.47422
 93  92.00000  16.11179   0.50353
 94  93.00000  16.40483   0.53394
 95  94.00000  16.70004   0.56543
