                27cenai.out                                         2007/03/15

 EXTRA OUTPUT FILE.  REQUIRED AS INPUT FILE FOR CASC




  Saga (N) 6407/2-3                       

 WELL #  1 WITH  60 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

 16  15.00000   6.28768   0.62501
 17  16.00000   6.95798   0.86672
 18  17.00000   7.67718   1.14903
 19  18.00000   8.44527   1.46910
 20  19.00000   9.26226   1.82561
 21  20.00000  10.12815   2.21784
 22  21.00000  11.04292   2.64541
 23  22.00000  12.00660   3.10807
 24  23.00000  13.01917   3.60567
 25  24.00000  14.08064   4.13813
 26  25.00000  15.19101   4.70536
 27  26.00000  16.35027   5.30733
 28  27.00000  17.55842   5.94400
 29  28.00000  18.81547   6.61534
 30  29.00000  20.12142   7.32135
 31  30.00000  21.47626   8.06199
 32  31.00000  22.88000   8.83727
 33  32.00000  24.33264   9.64718
 34  33.00000  25.83417  10.49171
 35  34.00000  27.38460  11.37085
 36  35.00000  28.98392  12.28460
 37  36.00000  30.63214  13.23295
 38  37.00000  32.32925  14.21591
 39  38.00000  34.07526  15.23347
 40  39.00000  35.87017  16.28563
 41  40.00000  37.71397  17.37239
 42  41.00000  39.60667  18.49375
 43  42.00000  41.54826  19.64970
 44  43.00000  43.53875  20.84024
 45  44.00000  45.57814  22.06538
 46  45.00000  47.66642  23.32511
 47  46.00000  49.80360  24.61944
 48  47.00000  51.98967  25.94835
 49  48.00000  54.22464  27.31186
 50  49.00000  56.50850  28.70996
 51  50.00000  58.84126  30.14265
 52  51.00000  61.22292  31.60993
 53  52.00000  63.65347  33.11180
 54  53.00000  66.13292  34.64826
 55  54.00000  68.66126  36.21931
 56  55.00000  71.23850  37.82495
 57  56.00000  73.86464  39.46518
 58  57.00000  76.53967  41.14000
 59  58.00000  79.26360  42.84941
 60  59.00000  82.03642  44.59341
 61  60.00000  84.85815  46.37199
 62  61.00000  87.72876  48.18517
 63  62.00000  90.64827  50.03293
 64  63.00000  93.61668  51.91528
 65  64.00000  96.63398  53.83223
 66  65.00000  99.70018  55.78376
 67  66.00000 102.81528  57.76987
 68  67.00000 105.97926  59.79058
 69  68.00000 109.19215  61.84588
 70  69.00000 112.45393  63.93576
 71  70.00000 115.76461  66.06023
 72  71.00000 119.12419  68.21930
 73  72.00000 122.53266  70.41295
 74  73.00000 125.99002  72.64118
 75  74.00000 129.49629  74.90401
 76  75.00000 133.05144  77.20142
 77  76.00000 136.65550  79.53342
 78  77.00000 140.30844  81.90002
 79  78.00000 144.01028  84.30120
 80  79.00000 147.76103  86.73697
 81  80.00000 151.56067  89.20732
 82  81.00000 155.40921  91.71227
 83  82.00000 159.30663  94.25180
 84  83.00000 163.25296  96.82592
 85  84.00000 167.24818  99.43463
 86  85.00000 171.29230 102.07793
 87  86.00000 175.38530 104.75581
 88  87.00000 179.52721 107.46828
 89  88.00000 183.71802 110.21535
 90  89.00000 187.95772 112.99699
 91  90.00000 192.24631 115.81323
 92  91.00000 196.58380 118.66406
 93  92.00000 200.97020 121.54948
 94  93.00000 205.40547 124.46947
 95  94.00000 209.88965 127.42406
 96  95.00000 214.42273 130.41324
 97  96.00000 219.00470 133.43701
 98  97.00000 223.63557 136.49536



  Shell (UK) 9/23-1                       

 WELL #  9 WITH  46 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   0.88225   0.50028
  2   1.00000   1.02403   0.48051
  3   2.00000   1.17040   0.46124
  4   3.00000   1.32136   0.44248
  5   4.00000   1.47691   0.42424
  6   5.00000   1.63705   0.40654
  7   6.00000   1.80178   0.38938
  8   7.00000   1.97110   0.37277
  9   8.00000   2.14500   0.35672
 10   9.00000   2.32350   0.34125
 11  10.00000   2.50658   0.32637
 12  11.00000   2.69425   0.31210
 13  12.00000   2.88651   0.29844
 14  13.00000   3.08336   0.28542
 15  14.00000   3.28480   0.27306
 16  15.00000   3.49082   0.26137
 17  16.00000   3.70144   0.25036
 18  17.00000   3.91664   0.24006
 19  18.00000   4.13644   0.23048
 20  19.00000   4.36082   0.22163
 21  20.00000   4.58979   0.21353
 22  21.00000   4.82335   0.20618
 23  22.00000   5.06150   0.19958
 24  23.00000   5.30424   0.19374
 25  24.00000   5.55156   0.18863
 26  25.00000   5.80348   0.18424
 27  26.00000   6.05998   0.18055
 28  27.00000   6.32108   0.17753
 29  28.00000   6.58676   0.17512
 30  29.00000   6.85703   0.17329
 31  30.00000   7.13189   0.17199
 32  31.00000   7.41134   0.17115
 33  32.00000   7.69537   0.17073
 34  33.00000   7.98400   0.17066
 35  34.00000   8.27721   0.17088
 36  35.00000   8.57502   0.17134
 37  36.00000   8.87741   0.17198
 38  37.00000   9.18439   0.17276
 39  38.00000   9.49596   0.17362
 40  39.00000   9.81212   0.17452
 41  40.00000  10.13287   0.17542
 42  41.00000  10.45820   0.17628
 43  42.00000  10.78813   0.17708
 44  43.00000  11.12264   0.17778
 45  44.00000  11.46175   0.17835
 46  45.00000  11.80544   0.17878
 47  46.00000  12.15372   0.17904
 48  47.00000  12.50659   0.17911
 49  48.00000  12.86405   0.17898
 50  49.00000  13.22609   0.17863
 51  50.00000  13.59273   0.17806
 52  51.00000  13.96395   0.17725
 53  52.00000  14.33977   0.17619
 54  53.00000  14.72017   0.17489
 55  54.00000  15.10516   0.17333
 56  55.00000  15.49474   0.17151
 57  56.00000  15.88891   0.16943
 58  57.00000  16.28767   0.16709
 59  58.00000  16.69102   0.16451
 60  59.00000  17.09895   0.16167
 61  60.00000  17.51148   0.15858
 62  61.00000  17.92859   0.15527
 63  62.00000  18.35029   0.15173
 64  63.00000  18.77658   0.14800
 65  64.00000  19.20746   0.14408
 66  65.00000  19.64293   0.14001
 67  66.00000  20.08299   0.13581
 68  67.00000  20.52764   0.13154
 69  68.00000  20.97687   0.12723
 70  69.00000  21.43069   0.12296
 71  70.00000  21.88911   0.11879
 72  71.00000  22.35211   0.11481
 73  72.00000  22.81970   0.11113
 74  73.00000  23.29188   0.10787
 75  74.00000  23.76865   0.10517
 76  75.00000  24.25000   0.10319
 77  76.00000  24.73595   0.10206
 78  77.00000  25.22648   0.10195
 79  78.00000  25.72161   0.10298
 80  79.00000  26.22132   0.10523
 81  80.00000  26.72562   0.10876
 82  81.00000  27.23451   0.11357
 83  82.00000  27.74799   0.11962
 84  83.00000  28.26606   0.12686
 85  84.00000  28.78871   0.13521
 86  85.00000  29.31596   0.14460
 87  86.00000  29.84779   0.15493
 88  87.00000  30.38422   0.16614
 89  88.00000  30.92523   0.17816
 90  89.00000  31.47083   0.19093
 91  90.00000  32.02102   0.20440
 92  91.00000  32.57579   0.21853
 93  92.00000  33.13516   0.23329
 94  93.00000  33.69912   0.24864
 95  94.00000  34.26766   0.26456
 96  95.00000  34.84080   0.28103
 97  96.00000  35.41852   0.29803
 98  97.00000  36.00083   0.31554



  Mobil (UK) 9/13-1                       

 WELL # 10 WITH  22 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   5.11740   1.82605
  2   1.00000   4.92360   1.76472
  3   2.00000   4.73580   1.70443
  4   3.00000   4.55400   1.64518
  5   4.00000   4.37820   1.58698
  6   5.00000   4.20841   1.52983
  7   6.00000   4.04462   1.47373
  8   7.00000   3.88683   1.41869
  9   8.00000   3.73504   1.36471
 10   9.00000   3.58926   1.31179
 11  10.00000   3.44948   1.25995
 12  11.00000   3.31570   1.20919
 13  12.00000   3.18792   1.15952
 14  13.00000   3.06615   1.11093
 15  14.00000   2.95038   1.06345
 16  15.00000   2.84061   1.01708
 17  16.00000   2.73685   0.97183
 18  17.00000   2.63908   0.92772
 19  18.00000   2.54732   0.88475
 20  19.00000   2.46156   0.84294
 21  20.00000   2.38181   0.80231
 22  21.00000   2.30806   0.76287
 23  22.00000   2.24031   0.72465
 24  23.00000   2.17856   0.68767
 25  24.00000   2.12282   0.65195
 26  25.00000   2.07307   0.61753
 27  26.00000   2.02934   0.58444
 28  27.00000   1.99160   0.55271
 29  28.00000   1.95987   0.52238
 30  29.00000   1.93413   0.49351
 31  30.00000   1.91441   0.46613
 32  31.00000   1.90068   0.44031
 33  32.00000   1.89296   0.41609
 34  33.00000   1.89123   0.39355
 35  34.00000   1.89552   0.37273
 36  35.00000   1.90580   0.35370
 37  36.00000   1.92209   0.33651
 38  37.00000   1.94438   0.32119
 39  38.00000   1.97267   0.30778
 40  39.00000   2.00696   0.29627
 41  40.00000   2.04726   0.28664
 42  41.00000   2.09356   0.27885
 43  42.00000   2.14587   0.27278
 44  43.00000   2.20417   0.26834
 45  44.00000   2.26848   0.26537
 46  45.00000   2.33879   0.26371
 47  46.00000   2.41510   0.26316
 48  47.00000   2.49742   0.26354
 49  48.00000   2.58574   0.26466
 50  49.00000   2.68006   0.26634
 51  50.00000   2.78038   0.26841
 52  51.00000   2.88671   0.27071
 53  52.00000   2.99904   0.27311
 54  53.00000   3.11737   0.27548
 55  54.00000   3.24170   0.27770
 56  55.00000   3.37204   0.27968
 57  56.00000   3.50838   0.28135
 58  57.00000   3.65072   0.28261
 59  58.00000   3.79906   0.28342
 60  59.00000   3.95341   0.28373
 61  60.00000   4.11376   0.28348
 62  61.00000   4.28011   0.28264
 63  62.00000   4.45247   0.28119
 64  63.00000   4.63083   0.27909
 65  64.00000   4.81519   0.27633
 66  65.00000   5.00555   0.27290
 67  66.00000   5.20192   0.26879
 68  67.00000   5.40428   0.26399
 69  68.00000   5.61266   0.25852
 70  69.00000   5.82703   0.25238
 71  70.00000   6.04740   0.24559
 72  71.00000   6.27378   0.23819
 73  72.00000   6.50616   0.23020
 74  73.00000   6.74455   0.22169
 75  74.00000   6.98893   0.21272
 76  75.00000   7.23932   0.20340
 77  76.00000   7.49572   0.19385
 78  77.00000   7.75811   0.18425
 79  78.00000   8.02651   0.17481
 80  79.00000   8.30091   0.16583
 81  80.00000   8.58131   0.15769
 82  81.00000   8.86771   0.15085
 83  82.00000   9.16012   0.14586
 84  83.00000   9.45853   0.14330
 85  84.00000   9.76294   0.14371
 86  85.00000  10.07336   0.14749
 87  86.00000  10.38978   0.15480
 88  87.00000  10.71220   0.16560
 89  88.00000  11.04062   0.17964
 90  89.00000  11.37505   0.19660
 91  90.00000  11.71548   0.21616
 92  91.00000  12.06191   0.23800
 93  92.00000  12.41434   0.26187
 94  93.00000  12.77278   0.28757
 95  94.00000  13.13721   0.31493
 96  95.00000  13.50766   0.34381
 97  96.00000  13.88410   0.37412
 98  97.00000  14.26655   0.40578



  Mobil (UK) 9/13-3A                      

 WELL # 11 WITH  31 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   3.09920   0.75754
  2   1.00000   3.02755   0.72821
  3   2.00000   2.96162   0.69954
  4   3.00000   2.90140   0.67154
  5   4.00000   2.84691   0.64422
  6   5.00000   2.79814   0.61759
  7   6.00000   2.75509   0.59165
  8   7.00000   2.71776   0.56643
  9   8.00000   2.68614   0.54192
 10   9.00000   2.66025   0.51814
 11  10.00000   2.64008   0.49511
 12  11.00000   2.62563   0.47284
 13  12.00000   2.61689   0.45134
 14  13.00000   2.61388   0.43065
 15  14.00000   2.61659   0.41077
 16  15.00000   2.62502   0.39173
 17  16.00000   2.63916   0.37355
 18  17.00000   2.65903   0.35625
 19  18.00000   2.68462   0.33987
 20  19.00000   2.71593   0.32442
 21  20.00000   2.75296   0.30993
 22  21.00000   2.79570   0.29644
 23  22.00000   2.84417   0.28395
 24  23.00000   2.89836   0.27250
 25  24.00000   2.95827   0.26210
 26  25.00000   3.02389   0.25275
 27  26.00000   3.09524   0.24446
 28  27.00000   3.17231   0.23722
 29  28.00000   3.25510   0.23101
 30  29.00000   3.34360   0.22580
 31  30.00000   3.43783   0.22153
 32  31.00000   3.53778   0.21817
 33  32.00000   3.64345   0.21564
 34  33.00000   3.75484   0.21386
 35  34.00000   3.87194   0.21275
 36  35.00000   3.99477   0.21223
 37  36.00000   4.12332   0.21221
 38  37.00000   4.25759   0.21261
 39  38.00000   4.39757   0.21333
 40  39.00000   4.54328   0.21430
 41  40.00000   4.69471   0.21544
 42  41.00000   4.85186   0.21668
 43  42.00000   5.01472   0.21796
 44  43.00000   5.18331   0.21922
 45  44.00000   5.35762   0.22042
 46  45.00000   5.53765   0.22149
 47  46.00000   5.72340   0.22240
 48  47.00000   5.91486   0.22312
 49  48.00000   6.11205   0.22361
 50  49.00000   6.31496   0.22384
 51  50.00000   6.52359   0.22380
 52  51.00000   6.73793   0.22345
 53  52.00000   6.95800   0.22278
 54  53.00000   7.18379   0.22178
 55  54.00000   7.41530   0.22043
 56  55.00000   7.65252   0.21872
 57  56.00000   7.89547   0.21666
 58  57.00000   8.14414   0.21422
 59  58.00000   8.39853   0.21142
 60  59.00000   8.65864   0.20825
 61  60.00000   8.92446   0.20471
 62  61.00000   9.19601   0.20082
 63  62.00000   9.47328   0.19657
 64  63.00000   9.75627   0.19200
 65  64.00000  10.04497   0.18712
 66  65.00000  10.33940   0.18194
 67  66.00000  10.63955   0.17651
 68  67.00000  10.94542   0.17087
 69  68.00000  11.25700   0.16507
 70  69.00000  11.57431   0.15917
 71  70.00000  11.89734   0.15325
 72  71.00000  12.22609   0.14742
 73  72.00000  12.56056   0.14180
 74  73.00000  12.90074   0.13655
 75  74.00000  13.24665   0.13183
 76  75.00000  13.59828   0.12787
 77  76.00000  13.95563   0.12489
 78  77.00000  14.31869   0.12314
 79  78.00000  14.68748   0.12285
 80  79.00000  15.06199   0.12422
 81  80.00000  15.44222   0.12738
 82  81.00000  15.82817   0.13240
 83  82.00000  16.21983   0.13925
 84  83.00000  16.61722   0.14787
 85  84.00000  17.02033   0.15815
 86  85.00000  17.42916   0.16995
 87  86.00000  17.84370   0.18314
 88  87.00000  18.26397   0.19761
 89  88.00000  18.68996   0.21324
 90  89.00000  19.12167   0.22995
 91  90.00000  19.55909   0.24764
 92  91.00000  20.00224   0.26625
 93  92.00000  20.45111   0.28574
 94  93.00000  20.90570   0.30604
 95  94.00000  21.36600   0.32714
 96  95.00000  21.83203   0.34899
 97  96.00000  22.30378   0.37157
 98  97.00000  22.78125   0.39485



  BP (UK) 15/20-2                         

 WELL # 12 WITH  39 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   1.93194   0.55243
  2   1.00000   1.99652   0.52810
  3   2.00000   2.06600   0.50441
  4   3.00000   2.14037   0.48138
  5   4.00000   2.21964   0.45900
  6   5.00000   2.30380   0.43730
  7   6.00000   2.39286   0.41629
  8   7.00000   2.48681   0.39599
  9   8.00000   2.58566   0.37640
 10   9.00000   2.68940   0.35756
 11  10.00000   2.79804   0.33947
 12  11.00000   2.91157   0.32217
 13  12.00000   3.02999   0.30568
 14  13.00000   3.15331   0.29002
 15  14.00000   3.28153   0.27523
 16  15.00000   3.41464   0.26133
 17  16.00000   3.55265   0.24836
 18  17.00000   3.69555   0.23635
 19  18.00000   3.84334   0.22533
 20  19.00000   3.99603   0.21532
 21  20.00000   4.15361   0.20635
 22  21.00000   4.31609   0.19843
 23  22.00000   4.48347   0.19157
 24  23.00000   4.65574   0.18575
 25  24.00000   4.83290   0.18095
 26  25.00000   5.01496   0.17714
 27  26.00000   5.20191   0.17425
 28  27.00000   5.39376   0.17222
 29  28.00000   5.59050   0.17097
 30  29.00000   5.79214   0.17041
 31  30.00000   5.99867   0.17044
 32  31.00000   6.21010   0.17097
 33  32.00000   6.42642   0.17190
 34  33.00000   6.64764   0.17315
 35  34.00000   6.87375   0.17462
 36  35.00000   7.10476   0.17624
 37  36.00000   7.34066   0.17793
 38  37.00000   7.58145   0.17964
 39  38.00000   7.82714   0.18130
 40  39.00000   8.07773   0.18287
 41  40.00000   8.33321   0.18429
 42  41.00000   8.59358   0.18554
 43  42.00000   8.85885   0.18657
 44  43.00000   9.12902   0.18737
 45  44.00000   9.40408   0.18790
 46  45.00000   9.68403   0.18815
 47  46.00000   9.96888   0.18811
 48  47.00000  10.25862   0.18775
 49  48.00000  10.55326   0.18706
 50  49.00000  10.85280   0.18605
 51  50.00000  11.15722   0.18470
 52  51.00000  11.46655   0.18302
 53  52.00000  11.78076   0.18100
 54  53.00000  12.09988   0.17866
 55  54.00000  12.42388   0.17599
 56  55.00000  12.75279   0.17301
 57  56.00000  13.08658   0.16974
 58  57.00000  13.42527   0.16619
 59  58.00000  13.76886   0.16239
 60  59.00000  14.11734   0.15838
 61  60.00000  14.47072   0.15420
 62  61.00000  14.82899   0.14989
 63  62.00000  15.19215   0.14552
 64  63.00000  15.56021   0.14117
 65  64.00000  15.93317   0.13692
 66  65.00000  16.31102   0.13289
 67  66.00000  16.69377   0.12921
 68  67.00000  17.08141   0.12603
 69  68.00000  17.47394   0.12352
 70  69.00000  17.87137   0.12185
 71  70.00000  18.27369   0.12121
 72  71.00000  18.68091   0.12176
 73  72.00000  19.09302   0.12365
 74  73.00000  19.51003   0.12697
 75  74.00000  19.93194   0.13178
 76  75.00000  20.35873   0.13809
 77  76.00000  20.79043   0.14585
 78  77.00000  21.22701   0.15500
 79  78.00000  21.66850   0.16545
 80  79.00000  22.11487   0.17713
 81  80.00000  22.56614   0.18995
 82  81.00000  23.02231   0.20382
 83  82.00000  23.48337   0.21867
 84  83.00000  23.94933   0.23444
 85  84.00000  24.42018   0.25108
 86  85.00000  24.89593   0.26854
 87  86.00000  25.37657   0.28677
 88  87.00000  25.86210   0.30576
 89  88.00000  26.35253   0.32546
 90  89.00000  26.84786   0.34586
 91  90.00000  27.34808   0.36693
 92  91.00000  27.85319   0.38866
 93  92.00000  28.36320   0.41104
 94  93.00000  28.87810   0.43404
 95  94.00000  29.39790   0.45766
 96  95.00000  29.92260   0.48190
 97  96.00000  30.45218   0.50674
 98  97.00000  30.98667   0.53217



  BP (UK) 21/10-1                         

 WELL # 13 WITH  28 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000  -0.99473   1.25245
  2   1.00000  -0.92208   1.20452
  3   2.00000  -0.84695   1.15749
  4   3.00000  -0.76933   1.11135
  5   4.00000  -0.68923   1.06612
  6   5.00000  -0.60663   1.02178
  7   6.00000  -0.52155   0.97836
  8   7.00000  -0.43399   0.93584
  9   8.00000  -0.34393   0.89423
 10   9.00000  -0.25139   0.85355
 11  10.00000  -0.15636   0.81378
 12  11.00000  -0.05884   0.77494
 13  12.00000   0.04116   0.73703
 14  13.00000   0.14365   0.70007
 15  14.00000   0.24863   0.66405
 16  15.00000   0.35610   0.62899
 17  16.00000   0.46605   0.59489
 18  17.00000   0.57849   0.56178
 19  18.00000   0.69342   0.52966
 20  19.00000   0.81083   0.49856
 21  20.00000   0.93073   0.46848
 22  21.00000   1.05312   0.43946
 23  22.00000   1.17800   0.41151
 24  23.00000   1.30536   0.38468
 25  24.00000   1.43521   0.35900
 26  25.00000   1.56755   0.33452
 27  26.00000   1.70237   0.31127
 28  27.00000   1.83968   0.28934
 29  28.00000   1.97948   0.26878
 30  29.00000   2.12177   0.24967
 31  30.00000   2.26654   0.23212
 32  31.00000   2.41380   0.21622
 33  32.00000   2.56355   0.20206
 34  33.00000   2.71579   0.18975
 35  34.00000   2.87051   0.17938
 36  35.00000   3.02772   0.17100
 37  36.00000   3.18742   0.16461
 38  37.00000   3.34960   0.16016
 39  38.00000   3.51427   0.15754
 40  39.00000   3.68143   0.15657
 41  40.00000   3.85108   0.15703
 42  41.00000   4.02321   0.15868
 43  42.00000   4.19783   0.16126
 44  43.00000   4.37494   0.16452
 45  44.00000   4.55453   0.16825
 46  45.00000   4.73661   0.17226
 47  46.00000   4.92118   0.17637
 48  47.00000   5.10824   0.18045
 49  48.00000   5.29778   0.18439
 50  49.00000   5.48981   0.18809
 51  50.00000   5.68433   0.19148
 52  51.00000   5.88133   0.19451
 53  52.00000   6.08083   0.19712
 54  53.00000   6.28281   0.19928
 55  54.00000   6.48727   0.20098
 56  55.00000   6.69423   0.20219
 57  56.00000   6.90367   0.20291
 58  57.00000   7.11560   0.20314
 59  58.00000   7.33001   0.20288
 60  59.00000   7.54692   0.20217
 61  60.00000   7.76631   0.20102
 62  61.00000   7.98818   0.19946
 63  62.00000   8.21255   0.19754
 64  63.00000   8.43940   0.19532
 65  64.00000   8.66874   0.19287
 66  65.00000   8.90056   0.19026
 67  66.00000   9.13488   0.18759
 68  67.00000   9.37168   0.18499
 69  68.00000   9.61097   0.18259
 70  69.00000   9.85274   0.18054
 71  70.00000  10.09700   0.17902
 72  71.00000  10.34375   0.17822
 73  72.00000  10.59299   0.17833
 74  73.00000  10.84471   0.17955
 75  74.00000  11.09892   0.18207
 76  75.00000  11.35562   0.18606
 77  76.00000  11.61481   0.19163
 78  77.00000  11.87648   0.19889
 79  78.00000  12.14064   0.20789
 80  79.00000  12.40729   0.21863
 81  80.00000  12.67642   0.23110
 82  81.00000  12.94804   0.24525
 83  82.00000  13.22215   0.26103
 84  83.00000  13.49875   0.27837
 85  84.00000  13.77783   0.29720
 86  85.00000  14.05940   0.31746
 87  86.00000  14.34346   0.33908
 88  87.00000  14.63000   0.36200
 89  88.00000  14.91904   0.38618
 90  89.00000  15.21056   0.41157
 91  90.00000  15.50456   0.43812
 92  91.00000  15.80106   0.46581
 93  92.00000  16.10004   0.49460
 94  93.00000  16.40151   0.52447
 95  94.00000  16.70546   0.55540
